Date,Open,High,Low,Close,Adj Close,Volume
2001-04-24,1.498333,1.516666,1.366666,1.385,0.207157,606600.0
2001-04-25,1.408333,1.508333,1.396666,1.476666,0.220867,2120400.0
2001-04-26,1.483333,1.5,1.425,1.468333,0.219621,693000.0
2001-04-27,1.483333,1.558333,1.468333,1.516666,0.22685,2048400.0
2001-04-30,1.516666,1.525,1.421666,1.441666,0.215632,1839600.0
2001-05-01,1.441666,1.441666,1.441666,1.441666,0.215632,0.0
2001-05-02,1.441666,1.441666,1.441666,1.441666,0.215632,0.0
2001-05-03,1.408333,1.491666,1.408333,1.491666,0.223111,700200.0
2001-05-04,1.498333,1.541666,1.483333,1.5,0.224357,1081800.0
2001-05-07,1.5,1.516666,1.475,1.5,0.224357,1126800.0
2001-05-08,1.456666,1.511666,1.456666,1.501666,0.224607,455400.0
2001-05-09,1.501666,1.501666,1.501666,1.501666,0.224607,0.0
2001-05-10,1.516666,1.533333,1.495,1.495,0.22361,1236600.0
2001-05-11,1.495,1.513333,1.418333,1.423333,0.21289,439200.0
2001-05-14,1.425,1.425,1.383333,1.391666,0.208154,81000.0
2001-05-15,1.4,1.4,1.366666,1.37,0.204913,495000.0
2001-05-16,1.375,1.45,1.375,1.416666,0.211893,558000.0
2001-05-17,1.425,1.425,1.366666,1.373333,0.205412,833400.0
2001-05-18,1.4,1.401666,1.37,1.383333,0.206907,892800.0
2001-05-21,1.4,1.4,1.368333,1.376666,0.20591,410400.0
2001-05-22,1.383333,1.383333,1.335,1.34,0.200426,331200.0
2001-05-23,1.358333,1.366666,1.325,1.341666,0.200675,349200.0
2001-05-24,1.333333,1.383333,1.325,1.328333,0.198681,385200.0
2001-05-25,1.333333,1.333333,1.283333,1.325,0.198182,471600.0
2001-05-28,1.365,1.365,1.293333,1.33,0.19893,99000.0
2001-05-29,1.316666,1.33,1.305,1.306666,0.19544,324000.0
2001-05-30,1.306666,1.306666,1.306666,1.306666,0.19544,0.0
2001-05-31,1.348333,1.348333,1.308333,1.308333,0.19569,1468800.0
2001-06-01,1.316666,1.33,1.286666,1.291666,0.193197,565200.0
2001-06-04,1.303333,1.338333,1.303333,1.315,0.196687,1566000.0
2001-06-05,1.316666,1.381666,1.291666,1.35,0.201922,1890000.0
2001-06-06,1.316666,1.433333,1.316666,1.396666,0.208902,2505600.0
2001-06-07,1.4,1.458333,1.388333,1.433333,0.214386,955800.0
2001-06-08,1.433333,1.458333,1.378333,1.398333,0.209151,662400.0
2001-06-11,1.398333,1.4,1.353333,1.375,0.205661,372600.0
2001-06-12,1.373333,1.373333,1.35,1.358333,0.203168,361800.0
2001-06-13,1.375,1.415,1.37,1.406666,0.210397,995400.0
2001-06-14,1.406666,1.406666,1.406666,1.406666,0.210397,0.0
2001-06-15,1.381666,1.413333,1.381666,1.383333,0.206907,399600.0
2001-06-18,1.381666,1.381666,1.316666,1.37,0.204913,1027800.0
2001-06-19,1.375,1.4,1.333333,1.4,0.2094,1053000.0
2001-06-20,1.416666,1.475,1.416666,1.463333,0.218873,6307200.0
2001-06-21,1.463333,1.463333,1.463333,1.463333,0.218873,0.0
2001-06-22,1.463333,1.463333,1.463333,1.463333,0.218873,0.0
2001-06-25,1.685,1.733333,1.601666,1.601666,0.239564,5950800.0
